BUENOS AIRES,JUNTOS POR EL CAMBIO,DIPUTADOS NACIONALES,JUNTOS POR EL CAMBIO,SUPLENTES,7,MARIA ALEJANDRA IZARRIAGA VERDE,F,52
BUENOS AIRES,JUNTOS POR EL CAMBIO,DIPUTADOS NACIONALES,JUNTOS POR EL CAMBIO,SUPLENTES,8,BAUTISTA PINO,M,30
BUENOS AIRES,JUNTOS POR EL CAMBIO,DIPUTADOS NACIONALES,JUNTOS POR EL CAMBIO,SUPLENTES,9,ANTONELA CIPARELLI MORENO,F,29
BUENOS AIRES,JUNTOS POR EL CAMBIO,DIPUTADOS NACIONALES,JUNTOS POR EL CAMBIO,SUPLENTES,10,JULIO CESAR RAMIREZ,M,71
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,1,ALBERTO TIBURCIO BENEGAS LYNCH,M,56
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,2,MARCELA MARINA PAGANO,F,38
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,3,GUILLERMO MAXIMILIANO MONTENEGRO,M,48
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,4,MARIA LORENA MACYSZYN,F,45
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,5,PABLO MIGUEL ANSALONI,M,52
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,6,CARLA JULIANA SANTILLAN JUAREZ BRAHIM,F,44
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,7,EDUARDO GABRIEL FALCONE,M,61
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,8,LILIA ADELA BOLUKALO LEMOINE,F,43
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,9,SANTIAGO JAVIER SANTURIO RODRIGUEZ,M,35
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,10,LOURDES ANAHI PALAVECINO,F,36
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,11,DIEGO ORLANDO SPAGNUOLO,M,49
BUENOS AIRES,LA LIBERTAD AVANZA,DIPUTADOS NACIONALES,LIBERTAD POR SIEMPRE,TITULARES,12,JOHANNA SABRINA LONGO,F,41
